Year,Short Name,Region,FertilityRate,GDPperCapita
1983,Benin,Sub-Saharan Africa,7.01,587
1983,Bhutan,South Asia,6.41,490
1983,Bolivia,Latin America & Caribbean,5.47,1427
1983,Botswana,Sub-Saharan Africa,5.83,2354
1983,Brazil,Latin America & Caribbean,3.74,7207
1983,Brunei,East Asia & Pacific,3.75,45484
1983,Bulgaria,Europe & Central Asia,2.01,3548
1983,Burkina Faso,Sub-Saharan Africa,7.17,332
1983,Burundi,Sub-Saharan Africa,7.44,298
1983,Cabo Verde,Sub-Saharan Africa,6.08,778
1983,Cameroon,Sub-Saharan Africa,6.7,1624
1983,Canada,North America,1.68,31550
1983,Central African Republic,Sub-Saharan Africa,5.95,486
1983,Chad,Sub-Saharan Africa,7.06,472
1983,Chile,Latin America & Caribbean,2.69,4507
1983,China,East Asia & Pacific,2.58,424
1983,Colombia,Latin America & Caribbean,3.63,3732
1983,Comoros,Sub-Saharan Africa,7.03,1487
1983,Congo,Sub-Saharan Africa,5.96,3168
1983,Costa Rica,Latin America & Caribbean,3.48,4321
1983,C?te d'Ivoire,Sub-Saharan Africa,7.28,1748
1983,Cuba,Latin America & Caribbean,1.83,4134
1983,Cyprus,Europe & Central Asia,2.44,14057
1983,Dem. Rep. Congo,Sub-Saharan Africa,6.61,810
1983,Denmark,Europe & Central Asia,1.38,38506
1983,Dominican Republic,Latin America & Caribbean,4.08,2723
1983,Ecuador,Latin America & Caribbean,4.4,3619
1983,Egypt,Middle East & North Africa,5.49,1244
1983,El Salvador,Latin America & Caribbean,4.68,2096
1983,Equatorial Guinea,Sub-Saharan Africa,5.9,595
1983,Eswatini,Sub-Saharan Africa,6.47,1724
1983,Ethiopia,Sub-Saharan Africa,7.42,235
1983,Fiji,East Asia & Pacific,3.76,2606
1983,Finland,Europe & Central Asia,1.74,27198
1983,France,Europe & Central Asia,1.86,27832
1983,Gabon,Sub-Saharan Africa,5.72,12097
1983,Georgia,Europe & Central Asia,2.28,4288
1983,Germany,Europe & Central Asia,1.33,26564
1983,Ghana,Sub-Saharan Africa,6.31,702
1983,Greece,Europe & Central Asia,1.94,18049
1983,Greenland,Europe & Central Asia,2.05,26375
1983,Grenada,Latin America & Caribbean,4.25,3355
1983,Guatemala,Latin America & Caribbean,6.09,2197
1983,Guinea-Bissau,Sub-Saharan Africa,6.69,532
1983,Guyana,Latin America & Caribbean,3.55,1655
1983,Haiti,Latin America & Caribbean,6.15,1099
1983,Honduras,Latin America & Caribbean,5.93,1416
1983,"Hong Kong SAR, China",East Asia & Pacific,1.72,12113
1983,India,South Asia,4.64,466
1983,Indonesia,East Asia & Pacific,4.03,1321
1983,Iran,Middle East & North Africa,6.47,5557
1983,Iraq,Middle East & North Africa,6.34,2750
1983,Ireland,Europe & Central Asia,2.74,17534
1983,Israel,Middle East & North Africa,3.11,18433
1983,Italy,Europe & Central Asia,1.51,24990
1983,Jamaica,Latin America & Caribbean,3.48,3733
1983,Japan,East Asia & Pacific,1.8,28217
1983,Jordan,Middle East & North Africa,6.94,3069
1983,Kenya,Sub-Saharan Africa,7.16,855
1983,Kiribati,East Asia & Pacific,4.99,2146
1983,Korea,East Asia & Pacific,2.06,4644
1983,Lesotho,Sub-Saharan Africa,5.44,552
1983,Luxembourg,Europe & Central Asia,1.43,43986
1983,"Macao SAR, China",East Asia & Pacific,2.05,17420
1983,Madagascar,Sub-Saharan Africa,6.48,510
1983,Malawi,Sub-Saharan Africa,7.59,379
1983,Malaysia,East Asia & Pacific,3.93,3718
1983,Mali,Sub-Saharan Africa,7.15,403
1983,Malta,Middle East & North Africa,1.92,9230
1983,Mauritania,Sub-Saharan Africa,6.32,1098
1983,Mauritius,Sub-Saharan Africa,2.33,2449
1983,Mexico,Latin America & Caribbean,4.3,7629
1983,Mongolia,East Asia & Pacific,5.7,1571
1983,Morocco,Middle East & North Africa,5.29,1361
1983,Mozambique,Sub-Saharan Africa,6.39,147
1983,Myanmar,East Asia & Pacific,4.55,232
1983,Namibia,Sub-Saharan Africa,6.15,4078
1983,Nepal,South Asia,5.6,288
1983,Netherlands,Europe & Central Asia,1.47,29625
1983,New Zealand,East Asia & Pacific,1.92,23927
1983,Nicaragua,Latin America & Caribbean,5.76,1670
1983,Niger,Sub-Saharan Africa,7.89,462
1983,Nigeria,Sub-Saharan Africa,6.75,1373
1983,Norway,Europe & Central Asia,1.66,50861
1983,Oman,Middle East & North Africa,8.34,12802
1983,Pakistan,South Asia,6.46,618
1983,Panama,Latin America & Caribbean,3.58,4537
1983,Papua New Guinea,East Asia & Pacific,5.42,1631
1983,Paraguay,Latin America & Caribbean,5.09,3021
1983,Peru,Latin America & Caribbean,4.6,3272
1983,Philippines,East Asia & Pacific,4.88,1697
1983,Portugal,Europe & Central Asia,1.95,12587
1983,Puerto Rico,Latin America & Caribbean,2.44,14215
1983,Rwanda,Sub-Saharan Africa,8.36,427
1983,Samoa,East Asia & Pacific,5.85,2201
1983,Saudi Arabia,Middle East & North Africa,6.93,20513
1983,Senegal,Sub-Saharan Africa,7.22,1097
1983,Sierra Leone,Sub-Saharan Africa,6.72,480
1983,Singapore,East Asia & Pacific,1.61,15429
1983,South Africa,Sub-Saharan Africa,4.54,6153
1983,Spain,Europe & Central Asia,1.8,17627
1983,Sri Lanka,South Asia,3.12,1003
1983,St. Lucia,Latin America & Caribbean,4.16,3901
1983,St. Vincent and the Grenadines,Latin America & Caribbean,3.56,2530
1983,Sudan,Sub-Saharan Africa,6.61,847
1983,Suriname,Latin America & Caribbean,3.64,6651
1983,Sweden,Europe & Central Asia,1.61,32155
1983,Switzerland,Europe & Central Asia,1.52,54534
1983,Thailand,East Asia & Pacific,2.86,1561
1983,The Bahamas,Latin America & Caribbean,2.97,25055
1983,The Gambia,Sub-Saharan Africa,6.28,559
1983,Togo,Sub-Saharan Africa,7.03,552
1983,Tonga,East Asia & Pacific,5.39,2347
1983,Trinidad and Tobago,Latin America & Caribbean,3.22,8699
1983,Tunisia,Middle East & North Africa,4.75,2049
1983,Turkey,Europe & Central Asia,4.02,5310
1983,Uganda,Sub-Saharan Africa,7.1,311
1983,United Arab Emirates,Middle East & North Africa,5.28,87943
1983,United Kingdom,Europe & Central Asia,1.77,23060
1983,United States,North America,1.8,29406
1983,Uruguay,Latin America & Caribbean,2.57,5930
1983,Vanuatu,East Asia & Pacific,5.36,2530
1983,Venezuela,Latin America & Caribbean,3.93,12242
1983,Zambia,Sub-Saharan Africa,6.88,1173
1983,Zimbabwe,Sub-Saharan Africa,6.63,1374
1984,Albania,Europe & Central Asia,3.32,2037
1984,Algeria,Middle East & North Africa,6.04,3901
1984,Angola,Sub-Saharan Africa,7.39,2725
1984,Antigua and Barbuda,Latin America & Caribbean,2.1,6706
1984,Argentina,Latin America & Caribbean,3.12,7354
1984,Australia,East Asia & Pacific,1.84,30881
1984,Austria,Europe & Central Asia,1.52,28915
1984,Bahrain,Middle East & North Africa,4.47,18305
1984,Bangladesh,South Asia,5.7,376
1984,Barbados,Latin America & Caribbean,1.86,12616
1984,Belgium,Europe & Central Asia,1.54,28292
1984,Belize,Latin America & Caribbean,5.17,2042
1984,Benin,Sub-Saharan Africa,6.99,616
1984,Bhutan,South Asia,6.36,499
1984,Bolivia,Latin America & Caribbean,5.39,1395
1984,Botswana,Sub-Saharan Africa,5.64,2471
1984,Brazil,Latin America & Caribbean,3.62,7420
1984,Brunei,East Asia & Pacific,3.68,44479
1984,Bulgaria,Europe & Central Asia,2.01,3660
1984,Burkina Faso,Sub-Saharan Africa,7.16,318
1984,Burundi,Sub-Saharan Africa,7.46,291
1984,Cabo Verde,Sub-Saharan Africa,5.98,791
1984,Cameroon,Sub-Saharan Africa,6.71,1692
1984,Canada,North America,1.65,33099
1984,Central African Republic,Sub-Saharan Africa,5.95,517
1984,Chad,Sub-Saharan Africa,7.09,470
1984,Chile,Latin America & Caribbean,2.68,4619
1984,China,East Asia & Pacific,2.62,481
1984,Colombia,Latin America & Caribbean,3.53,3772
1984,Comoros,Sub-Saharan Africa,6.98,1506
1984,Congo,Sub-Saharan Africa,5.87,3292
1984,Costa Rica,Latin America & Caribbean,3.45,4545
1984,C?te d'Ivoire,Sub-Saharan Africa,7.18,1633
1984,Cuba,Latin America & Caribbean,1.83,4439
1984,Cyprus,Europe & Central Asia,2.45,15091
1984,Dem. Rep. Congo,Sub-Saharan Africa,6.64,834
1984,Denmark,Europe & Central Asia,1.4,40131
1984,Dominican Republic,Latin America & Caribbean,3.98,2697
1984,Ecuador,Latin America & Caribbean,4.31,3623
1984,Egypt,Middle East & North Africa,5.44,1329
1984,El Salvador,Latin America & Caribbean,4.55,2095
1984,Equatorial Guinea,Sub-Saharan Africa,5.93,559
1984,Eswatini,Sub-Saharan Africa,6.39,1772
1984,Ethiopia,Sub-Saharan Africa,7.44,221
1984,Fiji,East Asia & Pacific,3.69,2764
1984,Finland,Europe & Central Asia,1.69,27922
1984,France,Europe & Central Asia,1.86,28099
1984,Gabon,Sub-Saharan Africa,5.71,12666
1984,Georgia,Europe & Central Asia,2.28,4482
1984,Germany,Europe & Central Asia,1.29,27408
1984,Ghana,Sub-Saharan Africa,6.22,736
1984,Greece,Europe & Central Asia,1.83,18321
1984,Greenland,Europe & Central Asia,2.11,24724
1984,Grenada,Latin America & Caribbean,4.24,3389
1984,Guatemala,Latin America & Caribbean,5.98,2155
1984,Guinea-Bissau,Sub-Saharan Africa,6.73,565
1984,Guyana,Latin America & Caribbean,3.45,1580
1984,Haiti,Latin America & Caribbean,6.11,1077
1984,Honduras,Latin America & Caribbean,5.8,1461
1984,"Hong Kong SAR, China",East Asia & Pacific,1.56,13191
1984,India,South Asia,4.56,473
1984,Indonesia,East Asia & Pacific,3.89,1382
1984,Iran,Middle East & North Africa,6.37,4865
1984,Iraq,Middle East & North Africa,6.28,2642
1984,Ireland,Europe & Central Asia,2.58,18184
1984,Israel,Middle East & North Africa,3.08,18364
1984,Italy,Europe & Central Asia,1.46,25791
1984,Jamaica,Latin America & Caribbean,3.39,3620
1984,Japan,East Asia & Pacific,1.81,29301
1984,Jordan,Middle East & North Africa,6.78,3198
1984,Kenya,Sub-Saharan Africa,7.04,838
1984,Kiribati,East Asia & Pacific,4.95,2214
1984,Korea,East Asia & Pacific,1.74,5066
1984,Lao PDR,East Asia & Pacific,6.37,423
1984,Lesotho,Sub-Saharan Africa,5.38,569
1984,Luxembourg,Europe & Central Asia,1.42,46659
1984,"Macao SAR, China",East Asia & Pacific,2.1,18129
1984,Madagascar,Sub-Saharan Africa,6.41,504
1984,Malawi,Sub-Saharan Africa,7.54,386
1984,Malaysia,East Asia & Pacific,3.87,3909
1984,Mali,Sub-Saharan Africa,7.15,394
1984,Malta,Middle East & North Africa,1.95,9315
1984,Mauritania,Sub-Saharan Africa,6.28,1033
1984,Mauritius,Sub-Saharan Africa,2.16,2538
1984,Mexico,Latin America & Caribbean,4.15,7724
1984,Mongolia,East Asia & Pacific,5.53,1621
1984,Morocco,Middle East & North Africa,5.12,1415
1984,Mozambique,Sub-Saharan Africa,6.37,135
1984,Myanmar,East Asia & Pacific,4.4,238
1984,Namibia,Sub-Saharan Africa,6.02,3958
1984,Nepal,South Asia,5.55,309
1984,Netherlands,Europe & Central Asia,1.49,30411
1984,New Zealand,East Asia & Pacific,1.93,24858
1984,Nicaragua,Latin America & Caribbean,5.61,1602
1984,Niger,Sub-Saharan Africa,7.88,373
1984,Nigeria,Sub-Saharan Africa,6.73,1324
1984,Norway,Europe & Central Asia,1.66,53787
1984,Oman,Middle East & North Africa,8.3,14211
1984,Pakistan,South Asia,6.44,628
1984,Panama,Latin America & Caribbean,3.49,4556
1984,Papua New Guinea,East Asia & Pacific,5.31,1581
1984,Paraguay,Latin America & Caribbean,5.04,3017
1984,Peru,Latin America & Caribbean,4.48,3312
1984,Philippines,East Asia & Pacific,4.8,1530
1984,Portugal,Europe & Central Asia,1.9,12303
1984,Puerto Rico,Latin America & Caribbean,2.39,14909
1984,Rwanda,Sub-Saharan Africa,8.28,395
1984,Samoa,East Asia & Pacific,5.73,2217
1984,Saudi Arabia,Middle East & North Africa,6.8,18427
1984,Senegal,Sub-Saharan Africa,7.15,1104
1984,Sierra Leone,Sub-Saharan Africa,6.73,488
1984,Singapore,East Asia & Pacific,1.62,16472
1984,South Africa,Sub-Saharan Africa,4.43,6309
1984,Spain,Europe & Central Asia,1.73,17867
1984,Sri Lanka,South Asia,3.01,1039
1984,St. Lucia,Latin America & Caribbean,4.01,4123
1984,St. Vincent and the Grenadines,Latin America & Caribbean,3.44,2677
1984,Sudan,Sub-Saharan Africa,6.54,779
1984,Suriname,Latin America & Caribbean,3.57,6483
1984,Sweden,Europe & Central Asia,1.66,33485
1984,Switzerland,Europe & Central Asia,1.53,55974
1984,Thailand,East Asia & Pacific,2.71,1621
1984,The Bahamas,Latin America & Caribbean,2.92,28005
1984,The Gambia,Sub-Saharan Africa,6.25,556
1984,Togo,Sub-Saharan Africa,6.95,562
1984,Tonga,East Asia & Pacific,5.27,2386
1984,Trinidad and Tobago,Latin America & Caribbean,3.15,8078
1984,Tunisia,Middle East & North Africa,4.59,2107
1984,Turkey,Europe & Central Asia,3.88,5544
1984,Uganda,Sub-Saharan Africa,7.1,300
1984,United Arab Emirates,Middle East & North Africa,5.22,86937
1984,United Kingdom,Europe & Central Asia,1.77,23547
1984,United States,North America,1.81,31269
1984,Uruguay,Latin America & Caribbean,2.55,5825
1984,Vanuatu,East Asia & Pacific,5.28,2710
1984,Venezuela,Latin America & Caribbean,3.86,12098
1984,Vietnam,East Asia & Pacific,4.36,377
1984,Zambia,Sub-Saharan Africa,6.81,1131
1984,Zimbabwe,Sub-Saharan Africa,6.44,1297
1985,Albania,Europe & Central Asia,3.27,2031
1985,Algeria,Middle East & North Africa,5.84,3925
1985,Angola,Sub-Saharan Africa,7.38,2732
1985,Antigua and Barbuda,Latin America & Caribbean,2.09,7316
1985,Argentina,Latin America & Caribbean,3.09,6865
1985,Australia,East Asia & Pacific,1.92,32060
1985,Austria,Europe & Central Asia,1.47,29623
1985,Bahrain,Middle East & North Africa,4.36,16926
1985,Bangladesh,South Asia,5.5,378
1985,Barbados,Latin America & Caribbean,1.83,12715
1985,Belgium,Europe & Central Asia,1.51,28751
1985,Belize,Latin America & Caribbean,5.02,2006
1985,Benin,Sub-Saharan Africa,6.97,644
1985,Bhutan,South Asia,6.31,505
1985,Bolivia,Latin America & Caribbean,5.3,1344
1985,Botswana,Sub-Saharan Africa,5.45,2563
1985,Brazil,Latin America & Caribbean,3.49,7839
1985,Brunei,East Asia & Pacific,3.61,42590
1985,Bulgaria,Europe & Central Asia,1.97,3758
1985,Burkina Faso,Sub-Saharan Africa,7.14,336
1985,Burundi,Sub-Saharan Africa,7.49,316
1985,Cabo Verde,Sub-Saharan Africa,5.88,844
1985,Cameroon,Sub-Saharan Africa,6.7,1772
1985,Canada,North America,1.67,34346
1985,Central African Republic,Sub-Saharan Africa,5.94,523
1985,Chad,Sub-Saharan Africa,7.12,557
1985,Chile,Latin America & Caribbean,2.67,4727
1985,China,East Asia & Pacific,2.66,539
1985,Colombia,Latin America & Caribbean,3.42,3807
1985,Comoros,Sub-Saharan Africa,6.92,1498
1985,Congo,Sub-Saharan Africa,5.77,3162
1985,Costa Rica,Latin America & Caribbean,3.41,4460
1985,C?te d'Ivoire,Sub-Saharan Africa,7.08,1640
1985,Cuba,Latin America & Caribbean,1.84,4480
1985,Cyprus,Europe & Central Asia,2.46,15636
1985,Dem. Rep. Congo,Sub-Saharan Africa,6.66,816
1985,Denmark,Europe & Central Asia,1.45,41721
1985,Dominican Republic,Latin America & Caribbean,3.88,2584
1985,Ecuador,Latin America & Caribbean,4.21,3673
1985,Egypt,Middle East & North Africa,5.38,1369
1985,El Salvador,Latin America & Caribbean,4.43,2080
1985,Equatorial Guinea,Sub-Saharan Africa,5.95,595
1985,Eswatini,Sub-Saharan Africa,6.29,1774
1985,Ethiopia,Sub-Saharan Africa,7.44,190
1985,Fiji,East Asia & Pacific,3.63,2595
1985,Finland,Europe & Central Asia,1.64,28789
1985,France,Europe & Central Asia,1.86,28392
1985,Gabon,Sub-Saharan Africa,5.69,12042
1985,Georgia,Europe & Central Asia,2.27,4663
1985,Germany,Europe & Central Asia,1.37,28109
1985,Ghana,Sub-Saharan Africa,6.13,749
1985,Greece,Europe & Central Asia,1.67,18708
1985,Greenland,Europe & Central Asia,2.24,25388
1985,Grenada,Latin America & Caribbean,4.23,3538
1985,Guatemala,Latin America & Caribbean,5.87,2090
1985,Guinea-Bissau,Sub-Saharan Africa,6.74,574
1985,Guyana,Latin America & Caribbean,3.35,1627
1985,Haiti,Latin America & Caribbean,6.03,1059
1985,Honduras,Latin America & Caribbean,5.67,1497
1985,"Hong Kong SAR, China",East Asia & Pacific,1.49,13149
1985,India,South Asia,4.48,486
1985,Indonesia,East Asia & Pacific,3.75,1386
1985,Iran,Middle East & North Africa,6.22,4773
1985,Iraq,Middle East & North Africa,6.22,2616
1985,Ireland,Europe & Central Asia,2.48,18715
1985,Israel,Middle East & North Africa,3.06,18771
1985,Italy,Europe & Central Asia,1.42,26505
1985,Jamaica,Latin America & Caribbean,3.31,3468
1985,Japan,East Asia & Pacific,1.76,30647
1985,Jordan,Middle East & North Africa,6.59,3177
1985,Kenya,Sub-Saharan Africa,6.91,842
1985,Kiribati,East Asia & Pacific,4.91,2021
1985,Korea,East Asia & Pacific,1.66,5405
1985,Lao PDR,East Asia & Pacific,6.36,432
1985,Lesotho,Sub-Saharan Africa,5.31,572
1985,Luxembourg,Europe & Central Asia,1.38,47869
1985,"Macao SAR, China",East Asia & Pacific,2.12,17516
1985,Madagascar,Sub-Saharan Africa,6.35,496
1985,Malawi,Sub-Saharan Africa,7.47,386
1985,Malaysia,East Asia & Pacific,3.82,3768
1985,Mali,Sub-Saharan Africa,7.15,465
1985,Malta,Middle East & North Africa,1.95,9390
1985,Mauritania,Sub-Saharan Africa,6.24,1034
1985,Mauritius,Sub-Saharan Africa,2.02,2692
1985,Mexico,Latin America & Caribbean,4.02,7732
1985,Mongolia,East Asia & Pacific,5.35,1668
1985,Morocco,Middle East & North Africa,4.94,1467
1985,Mozambique,Sub-Saharan Africa,6.35,135
1985,Myanmar,East Asia & Pacific,4.23,240
1985,Namibia,Sub-Saharan Africa,5.89,3848
1985,Nepal,South Asia,5.49,320
1985,Netherlands,Europe & Central Asia,1.51,31051
1985,New Zealand,East Asia & Pacific,1.93,25104
1985,Nicaragua,Latin America & Caribbean,5.45,1500
1985,Niger,Sub-Saharan Africa,7.87,391
1985,Nigeria,Sub-Saharan Africa,6.7,1366
1985,Norway,Europe & Central Asia,1.68,56604
1985,Oman,Middle East & North Africa,8.22,15473
1985,Pakistan,South Asia,6.41,654
1985,Panama,Latin America & Caribbean,3.41,4676
1985,Papua New Guinea,East Asia & Pacific,5.21,1601
1985,Paraguay,Latin America & Caribbean,4.97,3064
1985,Peru,Latin America & Caribbean,4.36,3303
1985,Philippines,East Asia & Pacific,4.71,1381
1985,Portugal,Europe & Central Asia,1.72,12614
1985,Puerto Rico,Latin America & Caribbean,2.34,15221
1985,Rwanda,Sub-Saharan Africa,8.18,396
1985,Samoa,East Asia & Pacific,5.62,2293
1985,Saudi Arabia,Middle East & North Africa,6.65,15735
1985,Senegal,Sub-Saharan Africa,7.06,1106
1985,Sierra Leone,Sub-Saharan Africa,6.73,450
1985,Singapore,East Asia & Pacific,1.61,16337
1985,South Africa,Sub-Saharan Africa,4.32,6087
1985,Spain,Europe & Central Asia,1.64,18216
1985,Sri Lanka,South Asia,2.9,1076
1985,St. Lucia,Latin America & Caribbean,3.89,4396
1985,St. Vincent and the Grenadines,Latin America & Caribbean,3.33,2822
1985,Sudan,Sub-Saharan Africa,6.47,708
1985,Suriname,Latin America & Caribbean,3.51,6545
1985,Sweden,Europe & Central Asia,1.74,34152
1985,Switzerland,Europe & Central Asia,1.52,57774
1985,Tajikistan,Europe & Central Asia,5.57,1381
1985,Thailand,East Asia & Pacific,2.57,1666
1985,The Bahamas,Latin America & Caribbean,2.86,28773
1985,The Gambia,Sub-Saharan Africa,6.22,528
1985,Togo,Sub-Saharan Africa,6.87,573
1985,Tonga,East Asia & Pacific,5.13,2539
1985,Trinidad and Tobago,Latin America & Caribbean,3.06,7644
1985,Tunisia,Middle East & North Africa,4.43,2167
1985,Turkey,Europe & Central Asia,3.74,5659
1985,Uganda,Sub-Saharan Africa,7.1,281
1985,United Arab Emirates,Middle East & North Africa,5.14,79439
1985,United Kingdom,Europe & Central Asia,1.79,24479
1985,United States,North America,1.84,32307
1985,Uruguay,Latin America & Caribbean,2.53,5873
1985,Vanuatu,East Asia & Pacific,5.21,2675
1985,Venezuela,Latin America & Caribbean,3.79,11810
1985,Vietnam,East Asia & Pacific,4.21,382
1985,Zambia,Sub-Saharan Africa,6.75,1114
1985,Zimbabwe,Sub-Saharan Africa,6.22,1337
1986,Albania,Europe & Central Asia,3.22,2104
1986,Algeria,Middle East & North Africa,5.63,3826
1986,Angola,Sub-Saharan Africa,7.37,2731
1986,Antigua and Barbuda,Latin America & Caribbean,2.08,8272
1986,Argentina,Latin America & Caribbean,3.07,7177
1986,Aruba,Latin America & Caribbean,2.32,15670
1986,Australia,East Asia & Pacific,1.87,32818
1986,Austria,Europe & Central Asia,1.45,30286
1986,Bahrain,Middle East & North Africa,4.25,16571
1986,Bangladesh,South Asia,5.3,384
1986,Barbados,Latin America & Caribbean,1.81,13321
1986,Belgium,Europe & Central Asia,1.54,29265
1986,Belize,Latin America & Caribbean,4.89,2039
1986,Benin,Sub-Saharan Africa,6.94,639
1986,Bhutan,South Asia,6.23,546
1986,Bolivia,Latin America & Caribbean,5.22,1283
1986,Botswana,Sub-Saharan Africa,5.24,2687
1986,Brazil,Latin America & Caribbean,3.36,8293
1986,Brunei,East Asia & Pacific,3.55,40274
1986,Bulgaria,Europe & Central Asia,2.02,3918
1986,Burkina Faso,Sub-Saharan Africa,7.12,354
1986,Burundi,Sub-Saharan Africa,7.51,317
1986,Cabo Verde,Sub-Saharan Africa,5.78,855
1986,Cameroon,Sub-Saharan Africa,6.67,1834
1986,Canada,North America,1.68,34737
1986,Central African Republic,Sub-Saharan Africa,5.93,530
1986,Chad,Sub-Saharan Africa,7.16,519
1986,Chile,Latin America & Caribbean,2.65,4899
1986,China,East Asia & Pacific,2.68,578
1986,Colombia,Latin America & Caribbean,3.32,3945
1986,Comoros,Sub-Saharan Africa,6.84,1482
1986,Congo,Sub-Saharan Africa,5.68,2864
1986,Costa Rica,Latin America & Caribbean,3.37,4588
1986,C?te d'Ivoire,Sub-Saharan Africa,6.98,1630
1986,Cuba,Latin America & Caribbean,1.84,4447
1986,Cyprus,Europe & Central Asia,2.46,16031
1986,Dem. Rep. Congo,Sub-Saharan Africa,6.68,832
1986,Denmark,Europe & Central Asia,1.48,43708
